"","Forest type","Species","Individual number","LT (mm)","LA (cm²)","SLA (cm2 g-1)","LDMC (g g-1)","LTD (g cm-3)","TDMC (g g-1)","TTD (g cm-3)","BT (mm)","BDMC (g g-1)","BTD (g cm-3)","SDMC (g g-1)","STD (g cm-3)","LC (mg g-1)","LN (mg g-1)","LP (mg g-1)","LCN","LCP","LNP","TC (mg g-1)","TN (mg g-1)","TP (mg g-1)","TCN","TCP","TNP","BC (mg g-1)","BN (mg g-1)","BP (mg g-1)","BCN","BCP","BNP","SC (mg g-1)","SN (mg g-1)","SP (mg g-1)","SCN","SCP","SNP"
"484",NA,"Rhododendron latoucheae",4,0.7165,16.14755,70.0544468546638,0.393009377664109,0.398453909804465,0.483870967741935,0.474040632054176,"0.708","0.504504504504504","0.414814814814815","0.543478260869565","0.545171339563863",476.4,8.04,0.463228271251194,59.2537313432836,1028.43463917526,17.3564536082474,474.37,1.76,0.502798507462687,269.528409090909,943.459443413728,3.5004081632653,"490.29","8.59","0.736791546589818","57.0768335273574","665.43923076923","11.6586571056063","476.73","1.33","0.329313543599258","358.443609022556","1447.64771830986","4.03870422535211"
"485",NA,"Rhododendron latoucheae",5,0.6385,20.94155,84.6123232323232,0.378729915837796,0.370199198598384,0.5,0.45,"1.172","0.495798319327731","0.367983367983368","0.52863436123348","0.526315789473684",478.82,8.32,0.520302171860246,57.5504807692308,920.272921960072,15.9907078039927,476.27,2.19,0.476591760299625,217.474885844749,999.324872298626,4.59512770137525,"494.96","7.77","0.68271954674221","63.7014157014157","724.982904564315","11.3809543568465","477.21","1.67","0.390009606147935","285.754491017964","1223.58524630542","4.28194581280788"
"486",NA,"Rhododendron ovatum",1,0.191,11.70835,139.385119047619,0.383561643835616,0.75124261901332,0.408450704225352,0.416267942583732,"NA","NA","NA","0.532985464032799","0.578947368421053",461.72,10.35,0.523575638506876,44.6106280193237,881.859212007505,19.7679174484053,471.06,3.04,0.759137769447048,154.953947368421,620.519777777778,4.00454320987654,"NA","NA","NA","NA","NA","NA","476.59","1.08","0.348588120740019","441.287037037037","1367.20092178771","3.0982122905028"
"487",NA,"Rhododendron ovatum",2,0.2065,8.62215,117.308163265306,0.395161290322581,0.825622851353387,0.445161290322581,0.48936170212766,"NA","NA","NA","0.569204880100968","0.626969416126043",468.29,9.92,0.589840075258702,47.2066532258065,793.927065390749,16.8181180223285,476.78,2.72,0.660594439117929,175.286764705882,721.74388969521,4.11750362844703,"NA","NA","NA","NA","NA","NA","478.78","1","0.304878048780488","478.78","1570.3984","3.28"
"488",NA,"Rhododendron ovatum",3,0.181,8.5568,176.428865979381,0.325503355704698,0.62629908635231,0.465863453815261,0.447876447876448,"NA","NA","NA","0.55425430210325","0.587981744421907",465.89,13.36,0.89828897338403,34.872005988024,518.641566137566,14.8727195767196,476.05,3.35,0.922709923664122,142.10447761194,515.925956566701,3.6306101344364,"NA","NA","NA","NA","NA","NA","475.6","1.07","0.587270973963356","444.485981308411","809.847619047619","1.821986863711"
"489",NA,"Rhododendron ovatum",4,0.219,10.12355,124.215337423313,0.347547974413646,0.735208733540035,0.484615384615385,0.489320388349515,"NA","NA","NA","0.541107107762856","0.588948306595365",465.57,11.47,0.739423076923077,40.590235396687,629.639531859558,15.5120936280884,476.71,2.4,0.749761222540592,198.629166666667,635.815757961784,3.20101910828026,"NA","NA","NA","NA","NA","NA","475.84","1.25","0.58253358925144","380.672","816.845601317956","2.14579901153212"
"490",NA,"Rhododendron ovatum",5,0.194,12.87705,130.071212121212,0.390532544378698,0.792587243740632,0.426701570680628,0.463068181818182,"NA","NA","NA","0.564950980392157","0.601043024771838",461.42,12.96,0.712786259541985,35.6033950617284,647.346934404284,18.1821686746988,468.61,3.68,1.10436432637571,127.339673913043,424.325549828179,3.33223367697595,"NA","NA","NA","NA","NA","NA","474.07","1.06","0.444546287809349","447.235849056604","1066.41313402062","2.38445360824742"
"491",NA,"Rhododendron simiarum",1,0.6815,22.12925,86.6115459882583,0.378238341968912,0.338835062675494,0.570342205323194,0.588235294117647,"0.848","0.55868544600939","0.36280487804878","0.553775743707094","0.453183520599251",502.08,11.04,0.648967551622419,45.4782608695652,773.659636363636,17.0116363636364,473.63,2.53,0.433872502378687,187.205533596838,1091.63405701754,5.83120614035088,"497.04","5.89","0.594541910331384","84.3870967741936","836.004983606557","9.9067868852459","476.99","1.22","0.317234848484848","390.975409836066","1503.5863880597","3.84573134328359"
"492",NA,"Rhododendron simiarum",2,0.598,29.51785,74.6342604298356,0.388316151202749,0.448116131397235,0.562706270627063,0.568333333333333,"0.546","0.469387755102041","0.450980392156863","0.543973941368078","0.503770739064857",505.89,10.94,0.39365671641791,46.2422303473492,1285.1044549763,27.790710900474,472.35,2.27,0.408921933085502,208.083700440529,1155.11045454545,5.55118181818182,"482.18","5.7","0.664307381193124","84.5929824561404","725.838691019787","8.58036529680366","474.54","1.73","0.30019305019305","274.300578034682","1580.78276527331","5.76295819935692"
"493",NA,"Rhododendron simiarum",3,0.917,34.6264,61.2314765694076,0.393528183716075,0.356193448857335,0.571100917431193,0.592857142857143,"1.256","0.561904761904762","0.297979797979798","0.547970479704797","0.506825938566553",490.98,10.38,0.515384615384615,47.3005780346821,952.647761194031,20.1402985074627,471.54,2.13,0.41491395793499,221.380281690141,1136.47658986175,5.13359447004609,"506.61","6.71","0.673545966228893","75.5007451564828","752.15356545961","9.96220055710307","474.56","1.16","0.318532818532819","409.103448275862","1489.83078787879","3.64169696969696"
"494",NA,"Rhododendron simiarum",4,0.665,29.2261,91.9059748427673,0.326153846153846,0.3272386590902,0.559055118110236,0.591666666666667,"2.514","0.581585081585081","0.393843725335438","0.559843400447427","0.567782189449802",503.09,12.03,0.824977210574293,41.8196176226101,609.822906077349,14.5822209944752,476.1,3.28,0.485363550519358,145.15243902439,980.91420233463,6.75782101167315,"511.33","4.72","0.49160447761194","108.332627118644","1040.12478178368","9.60121442125238","475.4","1.09","0.319884726224784","436.146788990826","1486.16036036036","3.40747747747748"
"495",NA,"Rhododendron simiarum",5,0.635,22.51215,69.3748844375963,0.422526041666667,0.453998060644802,0.576271186440678,0.601178781925344,"1.63","0.723684210526316","0.407407407407407","0.581213307240704","0.530199345432907",507.43,12.43,0.577909270216962,40.8230088495575,878.044402730376,21.508566552901,475.06,2.65,0.469981238273921,179.267924528302,1010.80630738523,5.63852295409182,"544.49","4.76","0.418762088974855","114.388655462185","1300.23709006928","11.3668360277136","478.8","1.61","0.326923076923077","297.391304347826","1464.56470588235","4.92470588235294"
"496",NA,"Rhus succedanea",1,0.1915,9.6401,148.309230769231,0.398773006134969,0.704195158696202,0.520874751491054,0.531440162271805,"2.846","0.453647416413374","0.39933110367893","0.608378870673953","0.544861337683524",457.03,12.99,0.902912621359223,35.1832178598922,506.173010752688,14.3867741935484,441.26,3.29,0.333333333333333,134.121580547112,1323.78,9.87000000000001,"445.1","5.09","0.657088122605364","87.4459724950884","677.38250728863","7.74629737609329","464.41","1.24","0.386587771203156","374.524193548387","1201.30545918367","3.20755102040816"
"497",NA,"Rhus succedanea",2,0.194,9.80735,133.433333333333,0.400544959128065,0.772616413978176,0.514792899408284,0.453913043478261,"3.008","0.458156028368794","0.543771043771044","0.515185601799775","0.495135135135135",459.5,16.62,0.957825679475164,27.647412755716,479.732387475538,17.3518003913894,455.57,4.14,1.02031394275162,110.041062801932,446.499828054297,4.05757466063347,"440.58","4.75","0.614821591948765","92.7536842105263","716.598125","7.72581845238095","464.25","1.63","0.405931417979611","284.815950920245","1143.66609589041","4.01545662100456"
"498",NA,"Rhus succedanea",3,0.2145,13.47825,125.379069767442,0.391621129326047,0.743665536943596,0.397959183673469,0.371428571428571,"3.714","0.512166859791425","0.563057324840764","0.615969581749049","0.573451327433628",456.36,14.47,1.02066929133858,31.5383552176918,447.118379942142,14.1769720347156,455.7,6.49,0.304924242424242,70.2157164869029,1494.46956521739,21.2839751552795,"443.84","4.1","0.560928433268859","108.253658536585","791.259586206896","7.30931034482758","458.94","1.33","0.377079482439926","345.067669172932","1217.09088235294","3.52710784313726"
"499",NA,"Rhus succedanea",4,0.2155,20.53035,115.663943661972,0.409930715935335,0.802388554770339,0.59622641509434,0.461988304093567,"4.564","0.511208576998051","0.451182795698925","0.592156862745098","0.465092402464066",462.59,14.22,0.864472410454985,32.5309423347398,535.112508398656,16.4493393057111,452.79,2.13,0.492063492063492,212.577464788732,920.186129032258,4.32870967741936,"445.03","3.92","0.538167938931298","113.52806122449","826.935177304964","7.28397163120567","459.84","0.93","0.38562091503268","494.451612903226","1192.46644067797","2.41169491525424"
"500",NA,"Rhus succedanea",5,0.2065,8.83325,119.368243243243,0.4625,0.811374094236852,0.523109243697479,0.453551912568306,"3.152","0.577399380804954","0.542940320232897","0.607382550335571","0.523121387283237",470.07,14.42,1.03754940711462,32.5984743411928,453.057942857145,13.8981333333334,448.97,5.99,0.412488174077578,74.9532554257095,1088.44332568807,14.521628440367,"448.14","3.54","0.541176470588235","126.593220338983","828.084782608696","6.54130434782609","456.41","2.28","0.49904214559387","200.179824561403","914.572053742802","4.56875239923224"
"501",NA,"Schima superba",1,0.255,33.9805,116.571183533448,0.360098826436072,0.672819561161231,0.402860548271752,0.404790419161677,"3.712","0.495079950799508","0.508207070707071","0.554489973844813","0.62970297029703",493.25,14.38,0.635238095238095,34.3011126564673,776.480509745128,22.6371814092954,465.4,3.11,0.712609970674487,149.646302250804,653.092181069959,4.36423868312757,"465.41","4.34","0.629120879120879","107.23732718894","739.778340611354","6.8985152838428","469.01","1.17","0.333011583011583","400.863247863248","1408.38944927536","3.51339130434783"
"502",NA,"Schima superba",2,0.2735,49.3021,103.250471204188,0.345263919016631,0.708240279614449,0.398760330578512,0.44988344988345,"3.574","0.498529411764706","0.419554455445545","0.58974358974359","0.572398190045249",492.26,14.94,0.801860465116279,32.9491298527443,613.897331786543,18.6316705336427,458.38,4.19,2.75023041474654,109.398568019093,166.66967158177,1.52350871313673,"480.81","4.14","0.957142857142857","116.13768115942","502.338805970149","4.32537313432836","467.51","1.21","0.50998003992016","386.371900826446","916.722152641878","2.37264187866927"
"503",NA,"Schima superba",3,0.269,41.66085,106.142292993631,0.360256998623222,0.700469532758669,0.417525773195876,0.50836820083682,"5.164","0.516574585635359","0.483516483516484","0.529274004683841","0.526806526806527",495.76,16.5,0.695933456561922,30.0460606060606,712.366958831342,23.7091633466136,454.5,3.54,0.860550458715596,128.389830508475,528.150319829424,4.1136460554371,"489.51","4.36","0.630252100840336","112.272935779817","776.6892","6.91786666666667","464.4","1.47","0.359148112294288","315.918367346939","1293.05983827493","4.09301886792453"
"504",NA,"Schima superba",4,0.269,30.3691,100.393719008264,0.379072681704261,0.740578624974155,0.422566371681416,0.487244897959184,"4.712","0.507803121248499","0.488452655889146","0.5625","0.548451548451549",502.34,15.45,0.666046511627907,32.5139158576052,754.211592178771,23.1965782122905,469.99,2.69,0.619138755980861,174.717472118959,759.10285935085,4.34474497681608,"485.04","3.74","0.580399619410086","129.689839572192","835.70006557377","6.44383606557377","467.19","1.41","0.308550185873606","331.340425531915","1514.14590361446","4.56975903614458"
"505",NA,"Schima superba",5,0.2035,20.50845,122.438507462687,0.411042944785276,0.802689450539483,0.433566433566434,0.492063492063492,"2.552","0.47693817468106","0.400329489291598","0.526997840172786","0.59463850528026",482.05,14.78,0.512357414448669,32.6150202976996,940.847124304267,28.8470500927644,452.37,2.95,0.492063492063492,153.345762711864,919.332580645161,5.99516129032258,"465.94","4.51","0.553488372093023","103.312638580931","841.824369747899","8.14831932773109","464.91","1.77","0.326306141154904","262.661016949152","1424.76632022472","5.42435393258427"
"506",NA,"Symplocos coreana",1,0.271,21.08885,434.821649484536,0.195959595959596,0.169726457030987,0.460076045627376,0.48015873015873,"1.618","0.465686274509804","0.258152173913043","0.578313253012048","0.665895953757225",406.44,25.12,1.40826128722382,16.1799363057325,288.611214188268,17.8375989085949,450.32,3.33,0.856872037914692,135.231231231231,525.539380530973,3.88622787610619,"398.27","7.4","0.376784015223597","53.8202702702703","1057.02467171717","19.639898989899","459.44","1.66","0.329735034347399","276.771084337349","1393.36119047619","5.03434523809524"
"507",NA,"Symplocos coreana",2,0.399,32.3434,363.408988764045,0.190987124463519,0.137930857059107,0.466165413533835,0.496,"2.06","0.422360248447205","0.373626373626374","0.571788413098237","0.625919117647059",419.52,26.65,1.45615763546798,15.7418386491557,288.100676589987,18.3015899864682,456.46,7.6,1.59310986964618,60.0605263157895,286.521355932204,4.77054354178843,"424.34","6.51","0.387351778656126","65.1827956989247","1095.49","16.8064285714286","457.96","2.36","0.372026641294006","194.050847457627","1230.98710997442","6.34363171355498"
"508",NA,"Symplocos coreana",3,0.42,20.57285,296.012230215827,0.224919093851133,0.160868514062165,0.549815498154982,0.577519379844961,"2.314","0.470707070707071","0.322268326417704","0.533748701973001","0.57558790593505",425.4,27.54,1.18130311614731,15.4466230936819,360.110791366906,23.3132374100719,455,2.94,0.557530402245089,154.761904761905,816.09899328859,5.27325503355705,"416.51","6.68","0.337371854613234","62.3517964071856","1234.57245856354","19.8001104972376","459.94","1.94","0.380670611439842","237.082474226804","1208.23616580311","5.09626943005182"
"509",NA,"Symplocos coreana",4,0.392,22.45155,348.086046511628,0.208400646203554,0.146574126353442,0.462555066079295,0.47085201793722,"1.846","0.519163763066202","0.451515151515152","0.485","0.516873889875666",410.88,27.41,1.23150816522574,14.9901495804451,333.639687987521,22.2572620904837,450.2,5.69,0.8447265625,79.1212653778559,532.953526011561,6.73590751445087,"414.84","4.29","0.372693726937269","96.6993006993007","1113.08554455446","11.5107920792079","460.66","2.87","0.429672447013487","160.508710801394","1072.11901345292","6.6795067264574"
"510",NA,"Symplocos coreana",5,0.426,30.9782,358.129479768786,0.193512304250559,0.131093248279428,0.482300884955752,0.469827586206897,"2.438","0.511247443762781","0.366032210834553","0.538714991762768","0.587073608617594",405.37,26.85,1.33201581027668,15.0975791433892,304.32821958457,20.1574183976261,453.72,5.88,1.42926356589147,77.1632653061225,317.45019661017,4.11400677966103,"419.97","4.73","0.493023255813953","88.7885835095138","851.825943396227","9.59386792452831","461.92","2.02","0.447102115915363","228.673267326733","1033.14205761317","4.51798353909465"
"511",NA,"Symplocos sumuntia",1,0.3145,8.67485,94.8071038251366,0.35672514619883,0.670762023136653,0.466960352422907,0.654320987654321,"1.562","0.514367816091954","0.516594516594517","0.47678916827853","0.542354235423542",342.54,10.9,0.642134314627415,31.4256880733945,533.439799426934,16.9746418338109,402.21,3.75,0.557943925233645,107.256,720.878894472362,6.72110552763819,"402.21","3.84","0.340648854961832","104.7421875","1180.71731092437","11.2726050420168","458.49","1.42","0.477927063339731","322.880281690141","959.330481927711","2.97116465863454"
"512",NA,"Symplocos sumuntia",2,0.27,8.5819,109.323566878981,0.359267734553776,0.677567300343143,0.502040816326531,0.45724907063197,"2.354","0.566942148760331","0.684630738522954","0.57563025210084","0.6689453125",343.67,11.6,0.770582793709528,29.626724137931,445.987118847539,15.0535414165666,405.12,4.2,0.952107279693487,96.4571428571429,425.498269617706,4.4112676056338,"410.97","3.63","0.314975845410628","113.214876033058","1304.76671779141","11.5246932515337","463.86","2.06","0.45983379501385","225.174757281553","1008.75578313253","4.47987951807229"
"513",NA,"Symplocos sumuntia",3,0.264,7.5913,111.636764705882,0.356955380577428,0.678607768302551,0.507731958762887,0.53972602739726,"1.746","0.584805653710247","0.693920335429769","0.515555555555556","0.564935064935065",338.32,11.02,0.716061185468451,30.7005444646098,472.473591455274,15.3897463284379,420.45,3.04,0.484790874524715,138.305921052632,867.281176470588,6.27074509803921,"397.78","3.59","0.298536585365854","110.802228412256","1332.43300653595","12.0253267973856","463.01","1.85","0.489382239382239","250.275675675676","946.111163708088","3.78027613412229"
